Rampura,IN,24.467,75.44,18495
Rampur,IN,29.8062,77.4525,26257
Rampur,IN,28.8101,79.027,296418
Rampur,IN,21.0735,84.341,15379
Ramnagar,IN,29.3925,79.1283,51244
Ramnagar,IN,27.1637,84.3234,48411
Ramnagar,IN,25.2691,83.0297,44277
Ramjibanpur,IN,22.8282,87.6089,18318
Ramgundam,IN,18.8008,79.4521,452261
Ramgarh,IN,28.171,74.9797,33024
Ramgarh,IN,27.251,75.1789,29834
Ramgarh,IN,23.6303,85.5216,88781
Ramganj Mandi,IN,24.6465,75.9433,41328
Rameswaram,IN,9.2885,79.3127,44856
Ramdurg,IN,15.9458,75.2978,34800
Ramapuram,IN,13.1009,79.1841,31169
Ramanathapuram,IN,9.3716,78.8308,65314
Closepet,IN,12.7218,77.2815,95167
Ramachandrapuram,IN,16.8364,82.0287,43657
Rajura,IN,19.7795,79.3646,29668
Rajula,IN,21.0385,71.4434,38489
Rajsamand,IN,25.0714,73.8798,67798
Rajpura,IN,30.4786,76.5928,92301
Alirajpur,IN,22.3039,74.3557,28498
Rajpur,IN,21.9402,75.1361,20947
Rajpipla,IN,21.8667,73.5,35392
Raj-Nandgaon,IN,21.0969,81.0289,163114
Rajmahal,IN,25.053,87.8305,22514
Rajkot,IN,22.2916,70.7932,1390640
Rajgurunagar,IN,18.8667,73.9,25146
Rajgir,IN,25.0283,85.4208,41587
Rajgarh,IN,28.642,75.3861,59193
Rajgarh,IN,27.2373,76.6224,26953
Rajgarh,IN,24.0083,76.7325,29726
Rajgarh,IN,22.6782,74.9448,17113
Rajaori,IN,33.3753,74.3092,29486
Rajauli,IN,24.6449,85.5003,30170
Rajapalayam,IN,9.453,77.5533,130442
Razampeta,IN,14.1954,79.159,54050
Rajaldesar,IN,28.0285,74.4744,27419
Rajakhera,IN,26.898,78.171,33666
Rajamahendravaram,IN,17.0052,81.7778,376333
Raisinghnagar,IN,29.5358,73.4492,29626
Raisen,IN,23.3303,77.7811,44162
Raipur,IN,30.311,78.0898,27702
Raipur,IN,26.0426,74.0237,17537
Raipur,IN,21.2333,81.6333,1027264
Raikot,IN,30.65,75.6,28734
Raigarh,IN,21.8976,83.3966,150019
Raiganj,IN,25.6128,88.1245,170252
Raichur,IN,16.2055,77.3557,234073
Rahuri,IN,19.3907,74.6498,38813
Rahon,IN,31.0527,76.1191,15676
Rahimatpur,IN,17.5921,74.1997,17633
Rahatgarh,IN,23.7897,78.3947,31537
Rahata,IN,19.7166,74.4811,22335
Raghunathpur,IN,23.5388,86.6735,22802
Raghogarh,IN,24.4432,77.1977,63873
Rafiganj,IN,24.8176,84.6345,35536
Raebareli,IN,26.2309,81.2331,186433
Radhanpur,IN,23.8324,71.6047,39558
Rabkavi,IN,16.4757,75.1106,73835
Kollam,IN,8.8811,76.5847,367107
Koyilandy,IN,11.4381,75.6931,71873
Kasba,IN,25.8564,87.5384,30421
Qadian,IN,31.822,75.3766,23632
Puttur,IN,13.4419,79.5531,54092
Puttur,IN,12.7598,75.2017,53331
Pushkar,IN,26.4902,74.5521,21626
Pusad,IN,19.9127,77.5784,73046
Purwa,IN,26.4576,80.774,22220
Purushottampur,IN,19.5202,84.8851,15366
Puruliya,IN,23.3306,86.363,122533
Purnia,IN,25.7789,87.4742,282248
Purna,IN,19.1817,77.0257,36433
Puri,IN,19.7982,85.8249,200564
Puranpur,IN,28.5128,80.1483,39988
Puraini,IN,25.1426,86.9797,30829
Pupri,IN,26.4708,85.7031,15129
Punjai Puliyampatti,IN,11.3516,77.1667,18967
Punganuru,IN,13.3667,78.5719,54746
Pune,IN,18.5196,73.8554,3124458
Pundri,IN,29.761,76.5603,33484
Punasa,IN,22.2351,76.3933,350000
Punalur,IN,9.0196,76.9226,47263
Punahana,IN,27.8637,77.2043,24734
Pulwama,IN,33.874,74.8996,20071
Puliyankudi,IN,9.1749,77.398,66034
Pulivendla,IN,14.4214,78.225,65706
Pulgaon,IN,20.722,78.3206,35238
Pukhrayan,IN,26.2237,79.8374,22555
Pugalur,IN,11.074,78.0209,23408
Pudunagaram,IN,10.6802,76.6836,17892
Pudukkottai,IN,10.3813,78.8214,117630
Proddatur,IN,14.7502,78.5481,177797
Pratapgarh,IN,24.0322,74.7816,42079
Pottanur,IN,11.1098,77.9888,18455
Port Blair,IN,11.6661,92.7464,112050
Porsa,IN,26.6744,78.3708,39669
Porbandar,IN,21.6422,69.6093,152760
Poonamalle,IN,13.0489,80.1149,60607
Ponnuru,IN,16.0655,80.552,57170
Ponneri,IN,13.3387,80.1949,31025
Ponnani,IN,10.7669,75.9252,105512
Puducherry,IN,11.9338,79.8298,657209
Ponda,IN,15.4034,74.0152,22664
Polur,IN,12.5122,79.124,28123
Pollachi,IN,10.6583,77.0085,90180
Polavaram,IN,17.2475,81.6437,43710
Polasara,IN,19.6939,84.814,23119
Pokaran,IN,26.9201,71.9163,23554
Podili,IN,15.6064,79.6149,31145
Pithoragarh,IN,29.5835,80.2095,47571
Pithapuram,IN,17.1168,82.2528,54859
Pirthipur,IN,25.2084,78.7516,26883
Piro,IN,25.3322,84.4045,33785
Piriyapatna,IN,12.335,76.1007,16685
Piravam,IN,9.8667,76.5,28254
Pipri,IN,19.7937,75.5352,23047
Pipraich,IN,26.8274,83.5263,15856
Pipili,IN,20.1136,85.8315,17623
Piparia,IN,22.757,78.355,48826
Pipar,IN,26.3844,73.5439,36810
Pinjaur,IN,30.7987,76.9182,35912
Pindwara,IN,24.7975,73.055,24487
Pinahat,IN,26.8849,78.3765,19511
Pimpri,IN,18.6229,73.807,1284606
Pilkhua,IN,28.7127,77.656,74212
Pilibhit,IN,28.6312,79.8044,131008
Pilibangan,IN,29.4496,74.1009,37288
Pileru,IN,13.6558,78.9385,41489
Pilani,IN,28.3672,75.6035,29741
Pihani,IN,27.6199,80.2034,30369
Piduguralla,IN,16.4793,79.8863,63103
Pichor,IN,25.1756,78.1886,18127
Phulpur,IN,25.549,82.0895,22886
Phulera,IN,26.874,75.2417,26091
Phulbani,IN,20.481,84.2306,37371
Phirangipuram,IN,16.2908,80.2623,17335
Phillaur,IN,31.0189,75.7911,24688
Phek,IN,25.6667,94.5,15118
Phaphund,IN,26.5989,79.4644,16675
Phaltan,IN,17.9911,74.4318,53202
Phalodi,IN,27.131,72.3683,49914
Phalauda,IN,29.1882,77.83,18545
Phagwara,IN,31.2245,75.7739,100146
Petlawad,IN,23.011,74.7977,15174
Petlad,IN,22.4768,72.7999,55330
Pethapur,IN,23.2631,72.6739,23497
Perundurai,IN,11.2756,77.5879,24930
Perumpavur,IN,10.1154,76.4761,27105
Periyanayakkanpalaiyam,IN,11.1525,76.9516,25930
Periyakulam,IN,10.1227,77.5437,42976
Perintalmanna,IN,10.9772,76.2254,49723
Peravurani,IN,10.2904,79.2016,22084
Peranampattu,IN,12.9343,78.7189,51271
Perambalur,IN,11.2333,78.8833,49648
Penukonda,IN,14.0829,77.5947,20220
Penugonda,IN,16.6536,81.7455,23654
Pennagaram,IN,12.1343,77.8953,17480
Pennadam,IN,11.4039,79.2416,19494
Pen,IN,18.7373,73.096,37852
Pehowa,IN,29.979,76.5825,39101
Peddapuram,IN,17.077,82.1384,49477
Peddapalli,IN,18.6136,79.3744,41171
Peddanayakkanpalaiyam,IN,11.651,78.5087,17678
Pedana,IN,16.2558,81.1438,30721
Payyanur,IN,12.0935,75.2025,72111
Pawayan,IN,28.0663,80.103,25708
Pavugada,IN,14.0995,77.2802,32063
Pauri,IN,30.1529,78.7771,26514
Pawni,IN,20.7923,79.6364,23450
Patur,IN,20.4609,76.9373,21747
Pattukkottai,IN,10.4236,79.3195,73135
Pattiyurgramam,IN,9.1774,76.5011,23460
Patti,IN,31.2809,74.8585,40976
Pattan,IN,34.1613,74.5563,19538
Pattambi,IN,10.8001,76.1841,28632
Patratu,IN,23.6651,85.3035,32899
Patnagarh,IN,20.7083,83.1326,21024
Patna,IN,25.5941,85.1356,1684297
Patiala,IN,30.3362,76.3922,446246
Pathri,IN,19.2588,76.4341,37648
Patharia,IN,23.8992,79.1939,21026
Pathardih,IN,23.6658,86.4317,45276
Pathardi,IN,19.1728,75.1743,27211
Pathankot,IN,32.2748,75.6529,174306
Pathanamthitta,IN,9.2667,76.7833,38285
Pathalgaon,IN,22.5566,83.4635,16613
Pataudi,IN,28.3255,76.7786,20418
Patancheru,IN,17.5333,78.2645,46821
Patan,IN,23.8507,72.1296,133737
Patamundai,IN,20.5781,86.5606,36528
Pasighat,IN,28.0663,95.3268,25581
Pasan,IN,22.8441,82.1982,30928
Parvatsar,IN,26.886,74.766,15405
Parvatipuram,IN,18.7839,83.4257,53844
Parur,IN,10.1477,76.23,31503
Partur,IN,19.5993,76.2154,35883
Parola,IN,20.881,75.1194,37666
Parli Vaijnath,IN,18.8506,76.5316,94863
Pariyapuram,IN,11.0167,75.8667,22766
Parichhatgarh,IN,28.9784,77.9342,18990
Pardi,IN,20.5087,72.9457,28495
Parbhani,IN,19.2686,76.7708,307170
Paravur Tekkumbhagam,IN,8.7947,76.668,38946
Parassala,IN,8.3387,77.1542,34096
Parasia,IN,22.1913,78.759,42786
Paramagudi,IN,9.5463,78.5907,95579
Paralakhemundi,IN,18.7762,84.095,87152
Paradip Garh,IN,20.3164,86.6085,85868
Pappinissheri,IN,11.9566,75.3403,35134
Papanasam,IN,10.9269,79.2706,17548
Paonta Sahib,IN,30.4367,77.6246,25183
Panvel,IN,18.9888,73.1101,195373
Panth Piplia,IN,24.1951,75.006,15070
Panruti,IN,11.7766,79.5527,60323
Panna,IN,24.7209,80.1877,59091
Ponmana,IN,9.008,76.5202,29139
Panipat,IN,29.3875,76.9682,295970
Panihati,IN,22.6909,88.374,378705
Pandua,IN,23.0749,88.2864,28205
Pandhurna,IN,21.5956,78.5263,45479
Pandharpur,IN,17.6792,75.331,98923
Pandharkawada,IN,20.0211,78.5463,31094
French Rocks,IN,12.5009,76.6742,20399
Pandaria,IN,22.2249,81.4099,16165
Panjim,IN,15.4957,73.8262,70991
Panakkudi,IN,8.322,77.5771,29895
Panagar,IN,23.2854,79.9951,27932
Pamuru,IN,15.0963,79.4117,20000
Pampur,IN,34.0151,74.9189,21680
Pamban,IN,9.279,79.2109,30926
Palwal,IN,28.1447,77.3255,131926
Paloncha,IN,17.6018,80.7051,75224
Palani,IN,10.4503,77.5209,70467
Palmaner,IN,13.2,78.7472,54035
Pallippatti,IN,11.9399,78.4016,26492
Pallikonda,IN,12.9052,78.9427,23067
Pallavaram,IN,12.968,80.1502,233984
Pallappatti,IN,10.7206,77.8795,30624
Palladam,IN,10.9917,77.2863,42225
Palkonda,IN,18.6037,83.7557,29378
Palitana,IN,21.5252,71.8231,64497
Palia Kalan,IN,28.4321,80.5814,38547
Pali,IN,25.7728,73.3234,230075
Pali,IN,23.3645,81.0437,22324
Palakkad,IN,10.7732,76.6537,132728
Palghar,IN,19.6969,72.7654,72335
Palera,IN,25.0201,79.2282,17493
Palasa,IN,18.7726,84.4101,65833
Palanpur,IN,24.1713,72.4383,141592
Palakollu,IN,16.5167,81.73,81199
Palakkodu,IN,12.307,78.0702,20959
Pakur,IN,24.6393,87.8424,45840
Pakala,IN,13.449,79.1149,24680
Paithan,IN,19.4751,75.3856,41536
Pahasu,IN,28.1722,78.0638,18854
Padrauna,IN,26.904,83.9809,47181
Padra,IN,22.2398,73.0845,46660
Padmapur,IN,21.0,83.0667,17625
Padmanabhapuram,IN,8.2446,77.3258,21342
Padiyanallur,IN,13.2004,80.1761,23819
Padampur,IN,29.7089,73.6254,18454
Padampur,IN,20.9993,83.0632,16387
Padam,IN,33.4666,76.8849,25000
Pachperwa,IN,27.5123,82.643,15056
Pachora,IN,20.6673,75.353,59609
Pachor,IN,23.7098,76.7339,27396
Ottapalam,IN,10.7735,76.3776,53792
Dharashiv,IN,18.1816,76.0389,112085
Orai,IN,25.9902,79.4533,158265
Ongole,IN,15.5036,80.0445,208344
Omalur,IN,11.741,78.0456,16279
Okha,IN,22.4676,69.07,62052
Ozar,IN,20.0947,73.9282,51297
Od,IN,22.621,73.1172,23250
Obra,IN,24.4186,82.988,56110
Nuzvid,IN,16.7885,80.8459,58590
Nurpur,IN,29.1496,78.4084,39077
Nuh,IN,28.103,77.0014,16260
Nowrangapur,IN,19.2311,82.5483,1220946
Nagaon,IN,26.35,92.6667,121628
Nowgong,IN,25.0614,79.4412,40580
North Lakhimpur,IN,27.2352,94.1036,59841
North Guwahati,IN,26.1975,91.7202,17516
Nongstoin,IN,25.517,91.2648,28742
Nongpoh,IN,25.9023,91.8769,17055
Nokha,IN,27.5616,73.4714,62699
Nohar,IN,29.1829,74.7706,49835
Noamundi,IN,22.1609,85.5042,17954
Nizamabad,IN,18.6715,78.0988,311152
Nisang,IN,29.6923,76.7546,17438
Nirmali,IN,26.314,86.5854,20189
Nirmal,IN,19.0968,78.3441,88433
Nipani,IN,16.399,74.3829,62865
Neem ka Thana,IN,27.7398,75.7865,36231
Nimbahera,IN,24.6217,74.68,61949
Nimaparha,IN,20.0576,86.0044,19289
Nimaj,IN,26.15,74.0009,20424
Nilokheri,IN,29.8367,76.9319,17938
Nileshwar,IN,12.2595,75.1352,25405
Nilanga,IN,18.1167,76.7528,36172
Nilambur,IN,11.2727,76.2257,46366
Nilakottai,IN,10.165,77.8502,22197
Nilagiri,IN,21.4624,86.7679,17264
Nihtaur,IN,29.3242,78.3872,48389
Nidadavole,IN,16.9057,81.6722,44173
Nichlaul,IN,27.3125,83.7253,17567
Ngur,IN,23.538,93.3732,32734
Neyyattinkara,IN,8.3985,77.0859,88104
Neyveli,IN,11.6088,79.4994,179150
New Delhi,IN,28.6214,77.2148,317797
Neral,IN,19.0248,73.3169,18429
Ner,IN,20.4897,77.8663,29302
Nepanagar,IN,21.4538,76.3933,32611
Nellore,IN,14.4499,79.987,547621
Nellimarla,IN,18.1562,83.4473,20498
Nellikkuppam,IN,11.7755,79.6702,46678
Nelamangala,IN,13.0998,77.3936,37232
Nedumangad,IN,8.6027,77.0014,60161
Nazareth,IN,8.561,77.9721,16584
Nayudupet,IN,13.9074,79.8946,45769
Nayagarh,IN,20.1288,85.0963,17030
Nawanshahr,IN,31.1245,76.1161,46024
Nawapara,IN,20.9717,81.8588,29315
Nawalgarh,IN,27.8516,75.2738,63948
Niwai,IN,26.3607,75.9184,37765
Nawada,IN,24.8867,85.5436,98029
Nawabganj,IN,28.541,79.6346,34134
Nawabganj,IN,26.9313,81.1984,79246
Nawabganj,IN,26.864,82.141,17015
Nawa,IN,27.0195,75.0023,22088
Navsari,IN,20.9424,72.9247,171109
Navapur,IN,21.1616,73.794,34207
Navalgund,IN,15.5588,75.353,24613
Navadwip,IN,23.4067,88.3686,111123
Nautanwa,IN,27.4275,83.4179,32587
Naugachhia,IN,25.3881,87.0991,49069
Naubatpur,IN,25.4986,84.9608,25011
Natham,IN,10.2278,78.2297,23660
Nathdwara,IN,24.9381,73.8239,42016
Nateputa,IN,17.8989,74.7522,17930
Nasrullahganj,IN,22.6837,77.2707,23788
Nasriganj,IN,25.0514,84.3284,23819
Naspur,IN,18.8458,79.4617,31244
Nasirabad,IN,26.3047,74.7336,51747
Nashik,IN,19.9973,73.791,1486053
Narwar,IN,25.6439,77.9129,19385
Narwana,IN,29.599,76.1193,62090
Narsipatnam,IN,17.6671,82.6124,33757
Narsinghgarh,IN,23.7076,77.0932,32329
Narsimhapur,IN,22.9494,79.1836,59966
Narsampet,IN,17.9279,79.8923,30963
Naroli,IN,20.2735,72.9417,16260
Narnaund,IN,29.2205,76.1428,17242
Narnaul,IN,28.0444,76.1083,74581
Narkher,IN,21.4723,78.5341,21127
Narkatiaganj,IN,27.1038,84.4618,49507
Nargund,IN,15.723,75.3867,36291
Narela,IN,28.8527,77.0929,800000
Naregal,IN,15.5732,75.808,17403
Narayanpet,IN,16.748,77.4954,41752
Narayankher,IN,18.0341,77.7728,15610
Naraingarh,IN,30.478,77.128,22832
Naravarikuppam,IN,13.1913,80.1847,20946
Naraura,IN,28.2015,78.3872,22432
Narauli,IN,28.4855,78.7148,17945
Narasaraopet,IN,16.2349,80.0493,117489
Narasapur,IN,16.4342,81.6984,59306
Narasannapeta,IN,18.4143,84.0446,26280
Narakal,IN,10.0383,76.2221,23760
Narainpur,IN,19.7179,81.2444,22106
Naraini,IN,25.1903,80.475,15077
Naraina,IN,26.7907,75.2061,17048
Napasar,IN,27.9606,73.5591,21750
Nanpara,IN,27.8646,81.5004,46280
Nanjangud,IN,12.1176,76.684,50598
Nangloi Jat,IN,28.6796,77.068,205596
Nangal,IN,31.3897,76.3757,48497
Nandyal,IN,15.478,78.4836,211424
Nandurbar,IN,21.3667,74.2405,111037
Nandura,IN,20.8342,76.4592,44419
Nandikotkur,IN,15.8567,78.2657,45343
Nandigama,IN,16.7717,80.286,38219
Nandgaon,IN,20.3068,74.655,24209
Nanded,IN,19.1602,77.315,550564
Nanauta,IN,29.7122,77.4173,18738
Namrup,IN,27.194,95.3193,18432
Nambiyur,IN,11.3581,77.3212,16379
Namakkal,IN,11.2213,78.1652,55997
Namagiripettai,IN,11.4551,78.2682,22098
Nal Khera,IN,23.836,76.2432,16690
Nalhati,IN,24.297,87.829,25878
Nalgonda,IN,17.0544,79.2671,154326
Naldurg,IN,17.8167,76.2818,18341
Nalbari,IN,26.4394,91.4404,27839
Nakur,IN,29.9196,77.3044,23084
Naksalbari,IN,26.6827,88.22,57283
Nakrekal,IN,17.1626,79.4275,29126
Nakodar,IN,31.1259,75.4751,36973
Najibabad,IN,29.6119,78.3427,84006
Najafgarh,IN,28.6092,76.9798,1365000
Nainwa,IN,25.7715,75.8498,19485
Nainpur,IN,22.43,80.1056,24914
Naini Tal,IN,29.3974,79.4469,42309
Naihati,IN,22.894,88.4152,253221
Nahorkatiya,IN,27.286,95.328,18937
Nahan,IN,30.5603,77.2943,28899
Nagpur,IN,21.1463,79.0849,2405665
Nagod,IN,24.5692,80.5881,22568
Nagina,IN,29.4443,78.4365,76593
Nagercoil,IN,8.179,77.4323,224849
Nagda,IN,23.4583,75.4176,103501
Nagaur,IN,27.202,73.7339,105218
Nagar Karnul,IN,16.4821,78.3247,29439
Nagari,IN,13.3214,79.5856,62253
Nagar,IN,27.424,77.0992,25572
Nagapattinam,IN,10.7638,79.8431,102905
Nagamangala,IN,12.8194,76.7546,17776
Nagalapuram,IN,13.3884,79.7962,34026
Naduvannur,IN,11.4877,75.7751,25979
Nadiad,IN,22.6939,72.8616,225071
Nadbai,IN,27.2229,77.1957,26411
Nadapuram,IN,11.6846,75.6549,40230
Nabinagar,IN,24.6068,84.1262,23984
Nabha,IN,30.3758,76.1529,67972
Mysuru,IN,12.2979,76.6393,920550
Muzaffarpur,IN,26.1226,85.3906,354462
Muzaffarnagar,IN,29.4709,77.7033,349706
Muvattupula,IN,9.9849,76.5773,29664
Muthupet,IN,10.395,79.4935,21722
Mussoorie,IN,30.455,78.0707,25753
Musiri,IN,10.953,78.4443,30209
Mushabani,IN,22.5114,86.4571,32761
Murwara,IN,23.8378,80.394,221883
Murtajapur,IN,20.733,77.3669,40295
Murshidabad,IN,24.1839,88.2717,39557
Murliganj,IN,25.8969,86.9958,28691
Morinda,IN,30.7901,76.4988,24022
Murbad,IN,19.2539,73.3899,18725
Muradnagar,IN,28.7807,77.4986,89482
Munnar,IN,10.0882,77.0624,68000
Munger,IN,25.3746,86.4745,213303
Mungeli,IN,22.0657,81.6854,36450
Mungaoli,IN,24.4084,78.0959,26192
Mundwa,IN,27.0631,73.823,17465
Mundra,IN,22.8392,69.7219,20338
Mundgod,IN,14.9714,75.0366,18866
Mundargi,IN,15.2068,75.8839,24919
Multai,IN,21.7746,78.2576,29976
Mulki,IN,13.091,74.7935,17274
Mulgund,IN,15.2807,75.5213,18928
Mulbagal,IN,13.1635,78.3935,57276
Muluppilagadu,IN,11.7979,75.4511,23709
Mulanur,IN,10.7943,77.7115,15223
Mul,IN,20.0699,79.6783,25449
Muktsar,IN,30.4743,74.5166,116747
Mukher,IN,18.7064,77.3679,28647
Mukerian,IN,31.9539,75.6172,29841
Muhammadabad,IN,27.3089,79.4325,22151
Muhammadabad,IN,26.034,83.3811,24146
Muhammadabad,IN,25.6191,83.7558,33186
Mughal Sarai,IN,25.2831,83.1197,98043
Mudkhed,IN,19.1566,77.503,23517
Mudhol,IN,16.3335,75.2831,52199
Mudgal,IN,16.0119,76.442,22731
Muddebihal,IN,16.3378,76.1317,34217
Mudbidri,IN,13.0665,74.9952,30632
Mubarakpur,IN,26.0887,83.2909,53263
Mothihari,IN,26.6486,84.9166,126158
Morwa,IN,22.9047,73.8391,20168
Morsi,IN,21.3403,78.0126,37333
Morena,IN,26.4989,77.9953,200482
Morvi,IN,22.8173,70.8377,210451
Morar,IN,26.2264,78.2248,48464
Moram,IN,17.7881,76.4708,18371
Moradabad,IN,28.8389,78.7768,721139
Mon,IN,26.7358,95.0584,26328
Mokokchung,IN,26.3248,94.5183,35913
Mokameh,IN,25.3966,85.9219,60678
Moirang,IN,24.4975,93.7779,19893
Moga,IN,30.8138,75.1688,163397
Modasa,IN,23.4625,73.2986,67648
Misrikh,IN,27.4314,80.5316,15007
Mirzapur,IN,25.1449,82.5653,220029
Miryalaguda,IN,16.8722,79.5625,104918
Mirganj,IN,28.5401,79.2082,15335
Miranpur Katra,IN,28.0296,79.6678,29626
Miranpur,IN,29.2903,77.9494,27390
Minjur,IN,13.2795,80.2582,28337
Milak,IN,28.6103,79.17,28505
Mihona,IN,26.2837,78.9805,16935
Mhow,IN,22.5589,75.7654,81702
Mhaswad,IN,17.6336,74.7877,24120
Mettur,IN,11.788,77.8008,56743
Mettupalayam,IN,11.2997,76.9348,69213
Merta,IN,26.6486,74.0341,46070
Mennanyam,IN,11.5579,75.7596,15768
Mendarda,IN,21.3211,70.4408,17166
Memari,IN,23.1765,88.0975,44448
Melur,IN,10.0324,78.3393,40017
Mehsi,IN,26.3557,85.0925,25995
Mehndawal,IN,26.9758,83.1099,25495
Mehkar,IN,20.1505,76.5684,45248
Meerut,IN,28.98,77.7064,1223184
Medinipur,IN,22.4211,87.3226,153349
Medchal,IN,17.6297,78.4814,35611
Medak,IN,18.0453,78.2608,46880
Mayiladuthurai,IN,11.1035,79.655,86660
Mayang Imphal,IN,24.61,93.8887,24239
Mayabandar,IN,12.9095,92.9035,23912
Mawana,IN,29.1029,77.922,76973
Mavoor,IN,11.2667,75.9167,29781
Mavelikara,IN,9.2593,76.5564,28300
Maur,IN,30.0833,75.25,31849
Mauganj,IN,24.6672,81.8734,26420
Maudaha,IN,25.6831,80.1142,37844
Mau Aimma,IN,25.6952,81.9234,20123
Mau,IN,26.2658,78.6711,20147
Mau,IN,25.9417,83.5611,246050
Mattigiri,IN,12.698,77.8083,23129
Mattanur,IN,11.9302,75.5715,47078
Mathura,IN,27.5035,77.6722,330511
Matabhanga,IN,26.342,89.2155,22642
Masaurhi Buzurg,IN,25.3542,85.0319,59803
Mormugao,IN,15.3891,73.8149,102345
Markapur,IN,15.7353,79.2685,71092
Mariani,IN,26.6573,94.3153,23640
Mariahu,IN,25.604,82.6038,22248
Marhaura,IN,25.9735,84.868,29932
Margherita,IN,27.2848,95.668,26914
Marakkanam,IN,12.1921,79.9419,22034
Marayur,IN,10.2764,77.162,25000
Marahra,IN,27.7368,78.5689,18873
Mapusa,IN,15.5915,73.809,40122
Manwath,IN,19.3013,76.4973,32488
Manvi,IN,15.9913,77.0503,46465
Manthani,IN,18.6509,79.665,15661
Mansa,IN,29.9884,75.4017,82956
Mansa,IN,23.4256,72.6574,30347
Manoharpur,IN,27.2977,75.9495,28928
Mannargudi,IN,10.6663,79.4506,66999
Mannarakkat,IN,10.9922,76.4642,50921
Manmad,IN,20.2533,74.4376,80058
Mankachar,IN,25.5335,89.8637,31091
Majalgaon,IN,19.1551,76.2099,49453
Manjhanpur,IN,25.5305,81.3757,16939
Manjeri,IN,11.1202,76.12,97102
Manipal,IN,13.35,74.7833,34370
Mani Majra,IN,30.714,76.8382,15489
Manihari,IN,25.3389,87.62,26629
Maniar,IN,25.9855,84.1723,20462
Mangrul Pir,IN,20.3138,77.3418,30983
Mangrol,IN,25.3306,76.5097,25073
Mangrol,IN,21.1227,70.1148,69779
Manglaur,IN,29.7909,77.8784,46395
Mangalvedha,IN,17.5105,75.4471,21824
Mangaluru,IN,12.9172,74.856,499487
Mangaldai,IN,26.4421,92.0305,25989
Mangalagiri,IN,16.4308,80.5682,107197
Maner,IN,25.646,84.8729,40068
Mandya,IN,12.5223,76.8975,137358
Mandvi,IN,22.8328,69.3524,51376
Mandvi,IN,21.2553,73.3041,18669
Mandsaur,IN,24.0718,75.0699,141667
Mandla,IN,22.5988,80.3712,55133
Mandi Dabwali,IN,29.9663,74.7002,52873
Mandi,IN,31.7119,76.9327,28217
Mandawar,IN,29.4866,78.1273,21339
Mandawa,IN,28.0554,75.1483,23335
Mandapeta,IN,16.8625,81.9292,56063
Mandapam,IN,9.2757,79.1236,18427
Mandalgarh,IN,25.1941,75.0721,21569
Mandal,IN,25.4413,74.5698,23478
Mancherial,IN,18.8707,79.4286,89935
Manchar,IN,19.0044,73.9435,18876
Manawar,IN,22.2357,75.0892,30393
Manavadar,IN,21.4981,70.1377,30850
Manasa,IN,24.4776,75.141,26551
Manapparai,IN,10.6077,78.4258,40510
Manamadurai,IN,9.6732,78.471,32257
Manali,IN,13.1667,80.2667,35248
Mahabalipuram,IN,12.6209,80.1933,15172
Malvan,IN,16.0598,73.4629,18858
Malur,IN,13.0032,77.938,40050
Malpura,IN,26.2838,75.3646,36028
Malpe,IN,13.3496,74.7039,23496
Mallasamudram,IN,11.4933,78.0312,18820
Malkapur,IN,20.8855,76.1993,67740
Malakanagiri,IN,18.3643,81.888,31007
Maliya,IN,23.093,70.7588,15964
Malihabad,IN,26.9222,80.7108,16649
Maler Kotla,IN,30.5309,75.8795,135424
Malegaon,IN,20.5497,74.5346,481228
Malavalli,IN,12.3856,77.0605,38129
Malout,IN,30.2112,74.4818,81406
Malappuram,IN,11.042,76.0815,101386
Mukandgarh,IN,27.9521,75.2243,18469
Makum,IN,27.4865,95.4365,16923
Maksi,IN,23.26,76.1457,20094
Makrana,IN,27.0436,74.7245,94487
Majhiaon Kalan,IN,24.3243,83.8161,18349
Mairwa,IN,26.2322,84.1635,23565
Mainpuri,IN,27.2286,79.0288,94619
Mainaguri,IN,26.5626,88.8204,29459
Maihar,IN,24.2659,80.7606,40192
Mahwa,IN,27.0459,76.9315,24846
Mahuva,IN,21.0901,71.769,98519
Mahudha,IN,22.8208,72.9403,17722
Maholi,IN,27.6637,80.4737,19343
Mahoba,IN,25.2905,79.8753,89170
Mahmudabad,IN,27.2919,81.1178,45921
Mahishadal,IN,22.1862,87.9807,17988
Mahgawan,IN,26.4947,78.6159,21335
Maheshwar,IN,22.1759,75.5871,24411
Mahesana,IN,23.5986,72.3847,190753
Mahendragarh,IN,28.2693,76.1525,29128
Mahemdavad,IN,22.8236,72.7555,35368
Mahe,IN,11.7017,75.5347,41816
Mahbubnagar,IN,16.7438,77.986,190400
Mahbubabad,IN,17.5973,80.0021,42851
Mahasamund,IN,21.1074,82.0948,54413
Maharaganj,IN,27.1446,83.5621,30548
Maharajgani,IN,26.1102,84.5036,24282
Maham,IN,28.9691,76.295,20484
Mahalingpur,IN,16.3888,75.1087,36055
Mahad,IN,18.0833,73.4167,27536
Maghar,IN,26.7559,83.1277,17011
Magadi,IN,12.9571,77.2237,27605
Madurantakam,IN,12.5117,79.8849,30796
Madurai,IN,9.919,78.1195,1465625
Madukkur,IN,10.481,79.3994,16266
Madukkarai,IN,10.9057,76.9634,30357
Chennai,IN,13.0878,80.2785,4681087
Madikeri,IN,12.426,75.7382,33540
